OutcomeType,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color,Lifespan,Adaptability,Size
Euthanasia,Cat,Intact Female,85.16666666666667,Domestic Shorthair,Orange Tabby/White,206.83333333333334,5,Medium
Transfer,Cat,Intact Male,3.0,Domestic Shorthair,Brown Tabby/White,206.83333333333334,5,Medium
Return_to_owner,Dog,Neutered Male,48.666666666666664,Labrador Retriever,Brown/White,158.16666666666666,5,Medium
Transfer,Cat,Intact Female,12.166666666666666,Domestic Shorthair,Blue Tabby,206.83333333333334,5,Medium
Adoption,Cat,Neutered Male,2.0,Domestic Shorthair,Brown Tabby,206.83333333333334,5,Medium
Transfer,Dog,Spayed Female,48.666666666666664,Bull Terrier Miniature,White/Brown,170.33333333333334,3,Small
Adoption,Dog,Neutered Male,24.333333333333332,Yorkshire Terrier,Silver/Tan,194.66666666666666,5,Small
Transfer,Cat,Neutered Male,12.166666666666666,Domestic Shorthair,Lynx Point/Gray Tabby,206.83333333333334,5,Medium
Adoption,Dog,Neutered Male,12.166666666666666,Chihuahua Shorthair,Black/White,219.0,5,Small
Adoption,Cat,Neutered Male,5.0,Domestic Shorthair,Brown Tabby,206.83333333333334,5,Medium
Return_to_owner,Cat,Neutered Male,12.166666666666666,Persian,Buff,182.5,5,Medium to Large
Return_to_owner,Dog,Neutered Male,12.166666666666666,Chihuahua Shorthair,Black/White,219.0,5,Small
Transfer,Cat,Spayed Female,36.5,Domestic Shorthair,Blue/White,206.83333333333334,5,Medium
Transfer,Dog,Neutered Male,48.666666666666664,Akita,Black/White,146.0,5,Large
Adoption,Cat,Intact Female,5.0,Domestic Shorthair,Black/White,206.83333333333334,5,Medium
Adoption,Dog,Spayed Female,24.333333333333332,Pit Bull,Blue/White,182.5,3,Large
Adoption,Dog,Neutered Male,24.333333333333332,Pit Bull,White/Brown,182.5,3,Large
Adoption,Dog,Neutered Male,24.333333333333332,Pit Bull,Chocolate,182.5,3,Large
Adoption,Cat,Neutered Male,48.666666666666664,Domestic Longhair,Cream Tabby,206.83333333333334,5,Medium
Adoption,Dog,Neutered Male,24.333333333333332,Chihuahua Shorthair,Black/Tan,219.0,5,Small
Return_to_owner,Dog,Neutered Male,48.666666666666664,Chihuahua Shorthair,White/Brown,219.0,5,Small
Adoption,Dog,Spayed Female,24.333333333333332,French Bulldog,White,133.83333333333334,5,Small
Transfer,Dog,Neutered Male,12.166666666666666,Labrador Retriever,Black,158.16666666666666,5,Medium
Adoption,Dog,Spayed Female,12.166666666666666,Black and Tan Coonhound,Tricolor,146.0,5,Large
Transfer,Dog,Neutered Male,36.5,Pit Bull,White/Brown,182.5,3,Large
Transfer,Cat,Intact Male,1.0,Domestic Shorthair,Brown Tabby,206.83333333333334,5,Medium
Adoption,Cat,Neutered Male,36.5,Domestic Shorthair,Brown Tabby,206.83333333333334,5,Medium
Adoption,Dog,Neutered Male,12.166666666666666,Yorkshire Terrier,Brown,194.66666666666666,5,Small
Transfer,Dog,Neutered Male,73.0,Boston Terrier,Black/White,182.5,5,Small
Return_to_owner,Dog,Spayed Female,60.833333333333336,Maltese,White,219.0,5,Small
Transfer,Cat,Intact Female,24.333333333333332,Domestic Shorthair,Black,206.83333333333334,5,Medium
Adoption,Cat,Spayed Female,2.0,Domestic Shorthair,Brown Tabby,206.83333333333334,5,Medium
Adoption,Cat,Neutered Male,3.0,Domestic Shorthair,Black,206.83333333333334,5,Medium
Adoption,Dog,Spayed Female,1.0,Catahoula,Yellow Brindle,170.33333333333334,3,Large
Adoption,Cat,Spayed Female,48.666666666666664,Domestic Medium Hair,Brown Tabby/White,206.83333333333334,5,Medium
Transfer,Cat,Intact Female,0.23333333333333334,Domestic Shorthair,Black,206.83333333333334,5,Medium
Adoption,Dog,Spayed Female,2.0,American Staffordshire Terrier,Black/White,170.33333333333334,3,Medium
Return_to_owner,Dog,Spayed Female,12.166666666666666,Labrador Retriever,Blue,158.16666666666666,5,Medium
Return_to_owner,Dog,Neutered Male,12.166666666666666,Pit Bull,Chocolate/White,182.5,3,Large
Euthanasia,Cat,Spayed Female,36.5,Domestic Shorthair,Tortie,206.83333333333334,5,Medium
Transfer,Dog,Neutered Male,48.666666666666664,Australian Cattle Dog,Brown Brindle/White,182.5,3,Medium
Return_to_owner,Dog,Intact Female,12.166666666666666,Labrador Retriever,Yellow,158.16666666666666,5,Medium
Euthanasia,Cat,Intact Female,97.33333333333333,Domestic Shorthair,Brown Tabby/Black,206.83333333333334,5,Medium
Return_to_owner,Cat,Neutered Male,24.333333333333332,Domestic Shorthair,Black/White,206.83333333333334,5,Medium
Euthanasia,Dog,Intact Male,73.0,Pit Bull,Black/White,182.5,3,Large
Return_to_owner,Dog,Intact Male,1.0,Pit Bull,White/Blue,182.5,3,Large
Return_to_owner,Dog,Intact Male,12.166666666666666,German Shepherd,Black/Brown,146.0,5,Medium to Large
Return_to_owner,Dog,Neutered Male,24.333333333333332,Labrador Retriever,Yellow,158.16666666666666,5,Medium
Transfer,Cat,Neutered Male,12.166666666666666,Domestic Shorthair,Black,206.83333333333334,5,Medium
Transfer,Cat,Intact Male,0.7,Domestic Shorthair,Brown Tabby,206.83333333333334,5,Medium
Adoption,Dog,Spayed Female,12.166666666666666,Miniature Poodle,Black/White,158.16666666666666,5,Small
Adoption,Dog,Spayed Female,1.0,Border Collie,Black/White,182.5,5,Medium
Adoption,Cat,Spayed Female,5.0,Siamese,Seal Point,182.5,5,Medium
Transfer,Cat,Intact Female,12.166666666666666,Domestic Shorthair,Blue,206.83333333333334,5,Medium
Euthanasia,Dog,Intact Male,12.166666666666666,Rat Terrier,Black/White,219.0,5,Small
Euthanasia,Cat,Intact Female,12.166666666666666,Domestic Medium Hair,Tortie,206.83333333333334,5,Medium
Adoption,Dog,Neutered Male,12.166666666666666,Pit Bull,Blue/White,182.5,3,Large
Adoption,Cat,Spayed Female,2.0,Domestic Shorthair,Black/White,206.83333333333334,5,Medium
Adoption,Cat,Spayed Female,7.0,Domestic Shorthair,Blue,206.83333333333334,5,Medium
Transfer,Dog,Intact Female,48.666666666666664,Dachshund,Tricolor,170.33333333333334,5,Small
Transfer,Dog,Neutered Male,24.333333333333332,Yorkshire Terrier,Blue/Tan,194.66666666666666,5,Small
Transfer,Cat,Intact Female,5.0,Domestic Shorthair,White/Gray,206.83333333333334,5,Medium
Transfer,Cat,Intact Male,12.166666666666666,Siamese,Seal Point,182.5,5,Medium
Adoption,Cat,Spayed Female,12.166666666666666,Domestic Shorthair,Black,206.83333333333334,5,Medium
Transfer,Dog,Intact Male,1.0,Chihuahua Shorthair,Buff,219.0,5,Small
Adoption,Dog,Spayed Female,24.333333333333332,Yorkshire Terrier,Tan/Black,194.66666666666666,5,Small
Adoption,Dog,Neutered Male,2.0,Collie Smooth,Sable/White,182.5,4,Large
Transfer,Dog,Intact Female,8.0,Plott Hound,Brown Brindle/White,170.33333333333334,3,Medium
Return_to_owner,Dog,Neutered Male,36.5,Pit Bull,Brown,182.5,3,Large
Return_to_owner,Dog,Neutered Male,12.166666666666666,Chihuahua Shorthair,Red,219.0,5,Small
Adoption,Dog,Neutered Male,12.166666666666666,Siberian Husky,White/Black,170.33333333333334,5,Medium
Return_to_owner,Dog,Spayed Female,12.166666666666666,Pembroke Welsh Corgi,Red/White,170.33333333333334,5,Small
Adoption,Dog,Spayed Female,60.833333333333336,Miniature Schnauzer,Chocolate,182.5,5,Small
Adoption,Dog,Neutered Male,24.333333333333332,Labrador Retriever,Black,158.16666666666666,5,Medium
Adoption,Dog,Neutered Male,36.5,German Shepherd,Brown/Black,146.0,5,Medium to Large
Adoption,Cat,Neutered Male,2.0,Domestic Shorthair,Blue Tabby,206.83333333333334,5,Medium
Transfer,Cat,Intact Male,3.0,Domestic Shorthair,Brown Tabby,206.83333333333334,5,Medium
Transfer,Cat,Neutered Male,60.833333333333336,Domestic Shorthair,Orange Tabby,206.83333333333334,5,Medium
Adoption,Dog,Spayed Female,109.5,Chihuahua Shorthair,Brown,219.0,5,Small
Euthanasia,Dog,Intact Female,12.166666666666666,Dachshund,Red,170.33333333333334,5,Small
Return_to_owner,Dog,Spayed Female,24.333333333333332,Jack Russell Terrier,White/Black,194.66666666666666,5,Small
Adoption,Cat,Neutered Male,12.166666666666666,Domestic Shorthair,Blue,206.83333333333334,5,Medium
Return_to_owner,Dog,Neutered Male,85.16666666666667,Cocker Spaniel,White/Tan,170.33333333333334,5,Medium
Adoption,Cat,Spayed Female,3.0,Domestic Shorthair,Black,206.83333333333334,5,Medium
Transfer,Dog,Neutered Male,36.5,American Bulldog,Black/White,182.5,3,Large
Return_to_owner,Dog,Intact Female,36.5,Golden Retriever,Gold,158.16666666666666,5,Medium to Large
Adoption,Cat,Spayed Female,3.0,Domestic Shorthair,Calico,206.83333333333334,5,Medium
Transfer,Dog,Intact Female,36.5,Shih Tzu,White/Brown,170.33333333333334,5,Small
Transfer,Cat,Intact Female,1.0,Domestic Medium Hair,White/Black,206.83333333333334,5,Medium
Adoption,Cat,Neutered Male,12.166666666666666,Domestic Medium Hair,Brown Tabby/White,206.83333333333334,5,Medium
Adoption,Dog,Spayed Female,12.166666666666666,Dachshund,Tan,170.33333333333334,5,Small
Transfer,Dog,Intact Female,0.7,Labrador Retriever,Black/White,158.16666666666666,5,Medium
Return_to_owner,Dog,Neutered Male,12.166666666666666,Yorkshire Terrier,Silver/Tan,194.66666666666666,5,Small
Transfer,Cat,Spayed Female,4.0,Domestic Shorthair,Orange Tabby/White,206.83333333333334,5,Medium
Return_to_owner,Dog,Neutered Male,24.333333333333332,Cardigan Welsh Corgi,White,170.33333333333334,5,Medium
Adoption,Cat,Neutered Male,6.0,Domestic Shorthair,Cream Tabby/White,206.83333333333334,5,Medium
Adoption,Dog,Neutered Male,5.0,Rat Terrier,Tricolor,219.0,5,Small
Adoption,Dog,Neutered Male,1.0,Pit Bull,Black/White,182.5,3,Large
Transfer,Dog,Neutered Male,97.33333333333333,Chow Chow,Brown,170.33333333333334,2,Medium
Adoption,Dog,Spayed Female,12.166666666666666,Dachshund Longhair,Brown/White,170.33333333333334,5,Small
Adoption,Cat,Spayed Female,2.0,Domestic Longhair,Brown Tabby,206.83333333333334,5,Medium
Adoption,Dog,Spayed Female,2.0,Labrador Retriever,Tan/White,158.16666666666666,5,Medium
Adoption,Dog,Neutered Male,3.0,Black Mouth Cur,Tan/Black,194.66666666666666,4,Medium to Large
Adoption,Cat,Neutered Male,4.0,Domestic Longhair,Black/White,206.83333333333334,5,Medium
Return_to_owner,Dog,Intact Male,12.166666666666666,Australian Cattle Dog,Tan/White,182.5,3,Medium
Adoption,Cat,Neutered Male,2.0,Domestic Medium Hair,Orange Tabby,206.83333333333334,5,Medium
Transfer,Cat,Spayed Female,3.0,Domestic Shorthair,Tortie,206.83333333333334,5,Medium
Transfer,Dog,Intact Female,60.833333333333336,Miniature Schnauzer,Gray,182.5,5,Small
Euthanasia,Cat,Intact Female,36.5,Domestic Shorthair,Black/White,206.83333333333334,5,Medium
Return_to_owner,Dog,Intact Male,4.0,Labrador Retriever,Black,158.16666666666666,5,Medium
Transfer,Dog,Neutered Male,36.5,Labrador Retriever,Tan/White,158.16666666666666,5,Medium
Transfer,Cat,Intact Female,24.333333333333332,Domestic Shorthair,Black,206.83333333333334,5,Medium
Transfer,Dog,Neutered Male,24.333333333333332,Chinese Sharpei,Black,121.66666666666667,3,Medium
Transfer,Dog,Intact Female,3.0,Jack Russell Terrier,White/Liver,194.66666666666666,5,Small
Return_to_owner,Dog,Spayed Female,12.166666666666666,Labrador Retriever,Tan,158.16666666666666,5,Medium
Adoption,Cat,Spayed Female,2.0,Domestic Shorthair,Torbie,206.83333333333334,5,Medium
Adoption,Cat,Neutered Male,60.833333333333336,Domestic Longhair,Orange Tabby,206.83333333333334,5,Medium
Transfer,Dog,Intact Female,2.0,Boxer,Tan/Black,146.0,4,Medium
Euthanasia,Dog,Neutered Male,48.666666666666664,Manchester Terrier,Black/Tan,194.66666666666666,5,Small
Adoption,Dog,Neutered Male,3.0,Rottweiler,Black/Tan,12.166666666666666,3,Medium to Large
Adoption,Dog,Neutered Male,2.0,Border Terrier,Tan,182.5,5,Small
Return_to_owner,Dog,Neutered Male,12.166666666666666,Pit Bull,Tan,182.5,3,Large
Transfer,Dog,Neutered Male,6.0,Labrador Retriever,White/Black,158.16666666666666,5,Medium
Adoption,Dog,Neutered Male,3.0,Pit Bull,Blue/Brown Brindle,182.5,3,Large
Transfer,Dog,Neutered Male,12.166666666666666,Miniature Poodle,Cream,158.16666666666666,5,Small
Adoption,Cat,Spayed Female,24.333333333333332,Domestic Shorthair,Orange Tabby/White,206.83333333333334,5,Medium
Transfer,Dog,Intact Male,1.0,Golden Retriever,Tan/White,158.16666666666666,5,Medium to Large
Transfer,Cat,Neutered Male,36.5,Domestic Shorthair,Black/White,206.83333333333334,5,Medium
Return_to_owner,Dog,Neutered Male,12.166666666666666,Miniature Schnauzer,Gray/Black,182.5,5,Small
Adoption,Cat,Spayed Female,3.0,Siamese,Lynx Point,182.5,5,Medium
Transfer,Cat,Neutered Male,60.833333333333336,Domestic Shorthair,Orange Tabby/White,206.83333333333334,5,Medium
Transfer,Dog,Intact Male,0.4666666666666667,Chihuahua Shorthair,Sable,219.0,5,Small
Transfer,Cat,Intact Female,0.7,Domestic Shorthair,Torbie,206.83333333333334,5,Medium
Adoption,Cat,Spayed Female,3.0,Domestic Shorthair,Black,206.83333333333334,5,Medium
Return_to_owner,Cat,Spayed Female,24.333333333333332,Domestic Shorthair,Brown Tabby,206.83333333333334,5,Medium
Euthanasia,Dog,Intact Female,12.166666666666666,Australian Cattle Dog,Black/White,182.5,3,Medium
Transfer,Cat,Intact Female,0.9333333333333333,Domestic Shorthair,Black/White,206.83333333333334,5,Medium
Return_to_owner,Cat,Neutered Male,97.33333333333333,Maine Coon,Brown Tabby,182.5,5,Large to Giant
Return_to_owner,Dog,Spayed Female,97.33333333333333,Akita,White/Gray,146.0,5,Large
Adoption,Cat,Neutered Male,4.0,Domestic Medium Hair,White/Black,206.83333333333334,5,Medium
Transfer,Dog,Intact Male,4.0,Dachshund,Brown/White,170.33333333333334,5,Small
Adoption,Dog,Spayed Female,12.166666666666666,Dachshund Longhair,Brown/Black,170.33333333333334,5,Small
Transfer,Dog,Intact Female,12.166666666666666,Border Collie,Tricolor,182.5,5,Medium
Return_to_owner,Dog,Intact Male,36.5,Beagle,Red Merle/White,182.5,5,Small
Adoption,Cat,Neutered Male,2.0,Domestic Shorthair,Cream Tabby,206.83333333333334,5,Medium
Adoption,Cat,Neutered Male,2.0,Domestic Shorthair,Brown Tabby/White,206.83333333333334,5,Medium
Died,Cat,Intact Male,0.06666666666666667,Domestic Shorthair,Brown Tabby,206.83333333333334,5,Medium
Adoption,Dog,Spayed Female,12.166666666666666,Dachshund,Tan,170.33333333333334,5,Small
Return_to_owner,Dog,Neutered Male,9.0,Pit Bull,Black/White,182.5,3,Large
Transfer,Cat,Intact Female,36.5,Domestic Shorthair,Orange Tabby,206.83333333333334,5,Medium
Transfer,Dog,Intact Female,7.0,Labrador Retriever,Black,158.16666666666666,5,Medium
Adoption,Dog,Neutered Male,73.0,Siberian Husky,Black/White,170.33333333333334,5,Medium
Adoption,Dog,Neutered Male,36.5,Miniature Schnauzer,Gray/White,182.5,5,Small
Transfer,Dog,Spayed Female,6.0,Staffordshire,Blue/White,170.33333333333334,3,Medium
Adoption,Dog,Neutered Male,12.166666666666666,Catahoula,Black/White,170.33333333333334,3,Large
Adoption,Dog,Neutered Male,97.33333333333333,Border Collie,Tricolor,182.5,5,Medium
Transfer,Dog,Intact Male,2.0,Collie Smooth,Tan/Cream,182.5,4,Large
Transfer,Dog,Intact Male,12.166666666666666,Chihuahua Shorthair,Brown/White,219.0,5,Small
Adoption,Cat,Spayed Female,7.0,Domestic Shorthair,Torbie,206.83333333333334,5,Medium
Adoption,Dog,Neutered Male,12.166666666666666,Chihuahua Shorthair,Red/White,219.0,5,Small
Transfer,Dog,Intact Male,109.5,Dachshund,Black/Brown,170.33333333333334,5,Small
Adoption,Dog,Spayed Female,24.333333333333332,Chihuahua Shorthair,Brown,219.0,5,Small
Adoption,Cat,Spayed Female,9.0,Domestic Shorthair,Tortie,206.83333333333334,5,Medium
Died,Cat,Intact Female,1.0,Domestic Shorthair,Blue Tabby/White,206.83333333333334,5,Medium
Transfer,Cat,Spayed Female,12.166666666666666,Domestic Shorthair,Calico,206.83333333333334,5,Medium
Transfer,Cat,Intact Male,2.0,Domestic Shorthair,Orange Tabby,206.83333333333334,5,Medium
Transfer,Cat,Intact Male,1.0,Domestic Shorthair,Black,206.83333333333334,5,Medium
Transfer,Cat,Intact Female,24.333333333333332,Domestic Shorthair,Torbie,206.83333333333334,5,Medium
Return_to_owner,Dog,Intact Male,12.166666666666666,Pit Bull,Yellow,182.5,3,Large
Adoption,Dog,Neutered Male,36.5,Miniature Poodle,White,158.16666666666666,5,Small
Return_to_owner,Dog,Intact Male,1.0,Pit Bull,Brown Brindle/White,182.5,3,Large
Euthanasia,Cat,Intact Male,24.333333333333332,Domestic Shorthair,Gray Tabby,206.83333333333334,5,Medium
Adoption,Cat,Spayed Female,2.0,Domestic Shorthair,Brown Tabby,206.83333333333334,5,Medium
Transfer,Cat,Intact Male,0.9333333333333333,Domestic Shorthair,Orange Tabby,206.83333333333334,5,Medium
Return_to_owner,Dog,Spayed Female,36.5,Pit Bull,Black/White,182.5,3,Large
Adoption,Dog,Neutered Male,9.0,Bluetick Coonhound,White/Tricolor,146.0,5,Large
Return_to_owner,Dog,Spayed Female,36.5,German Shepherd,Sable,146.0,5,Medium to Large
Adoption,Dog,Neutered Male,4.0,Black Mouth Cur,Brown/Black,194.66666666666666,4,Medium to Large
Return_to_owner,Dog,Neutered Male,36.5,Australian Cattle Dog,Black Brindle/White,182.5,3,Medium
Adoption,Dog,Spayed Female,24.333333333333332,Chihuahua Shorthair,Brown Brindle,219.0,5,Small
Return_to_owner,Dog,Spayed Female,24.333333333333332,Chihuahua Shorthair,Tan,219.0,5,Small
Adoption,Dog,Neutered Male,24.333333333333332,Cardigan Welsh Corgi,Black/White,170.33333333333334,5,Medium
Adoption,Cat,Neutered Male,2.0,Domestic Shorthair,Brown Tabby,206.83333333333334,5,Medium
Return_to_owner,Dog,Spayed Female,97.33333333333333,Labrador Retriever,Buff,158.16666666666666,5,Medium
Adoption,Cat,Neutered Male,12.166666666666666,Domestic Medium Hair,Blue,206.83333333333334,5,Medium
Transfer,Cat,Neutered Male,24.333333333333332,Domestic Shorthair,Orange Tabby,206.83333333333334,5,Medium
Adoption,Dog,Neutered Male,12.166666666666666,Pug,Brown,182.5,5,Small
Return_to_owner,Cat,Spayed Female,12.166666666666666,Siamese,Lynx Point,182.5,5,Medium
Adoption,Dog,Spayed Female,2.0,Labrador Retriever,White,158.16666666666666,5,Medium
Transfer,Cat,Intact Male,2.0,Domestic Shorthair,Black,206.83333333333334,5,Medium
Adoption,Cat,Neutered Male,2.0,Siamese,Seal Point,182.5,5,Medium
Adoption,Dog,Spayed Female,24.333333333333332,Pit Bull,Brown,182.5,3,Large
Transfer,Dog,Intact Female,36.5,Chihuahua Shorthair,Tan/White,219.0,5,Small
Transfer,Cat,Intact Male,0.9333333333333333,Domestic Shorthair,Blue Tabby,206.83333333333334,5,Medium
Transfer,Cat,Spayed Female,85.16666666666667,Domestic Shorthair,White,206.83333333333334,5,Medium
Adoption,Dog,Spayed Female,24.333333333333332,Australian Cattle Dog,Black/White,182.5,3,Medium
Adoption,Dog,Spayed Female,2.0,Pomeranian,Black/Tan,182.5,5,Small
Died,Cat,Intact Male,2.0,Domestic Medium Hair,Brown Tabby/White,206.83333333333334,5,Medium
Adoption,Dog,Neutered Male,48.666666666666664,Miniature Schnauzer,Gray,182.5,5,Small
Transfer,Cat,Spayed Female,24.333333333333332,Domestic Shorthair,Blue/White,206.83333333333334,5,Medium
Euthanasia,Dog,Spayed Female,60.833333333333336,Chihuahua Shorthair,Tan,219.0,5,Small
Adoption,Cat,Spayed Female,3.0,Domestic Shorthair,Calico,206.83333333333334,5,Medium
Adoption,Dog,Spayed Female,4.0,Wire Hair Fox Terrier,Cream/White,182.5,3,Small
Adoption,Cat,Spayed Female,3.0,Domestic Shorthair,Torbie,206.83333333333334,5,Medium
Euthanasia,Dog,Intact Female,6.0,Pit Bull,Blue,182.5,3,Large
Adoption,Cat,Neutered Male,1.0,Domestic Medium Hair,Brown Tabby,206.83333333333334,5,Medium
Return_to_owner,Dog,Neutered Male,24.333333333333332,English Shepherd,Black/Brown,158.16666666666666,5,Medium
Adoption,Dog,Spayed Female,8.0,Chihuahua Shorthair,Brown,219.0,5,Small
Transfer,Cat,Intact Female,0.7,Domestic Shorthair,Brown Tabby/White,206.83333333333334,5,Medium
Adoption,Cat,Neutered Male,2.0,Domestic Longhair,Orange Tabby,206.83333333333334,5,Medium
Adoption,Dog,Neutered Male,12.166666666666666,Chihuahua Longhair,Tan,219.0,5,Small
Return_to_owner,Dog,Neutered Male,12.166666666666666,Collie Smooth,Red/Buff,182.5,4,Large
Transfer,Dog,Spayed Female,1.0,Pug,Sable/White,182.5,5,Small
Adoption,Dog,Neutered Male,12.166666666666666,Boxer,Brown,146.0,4,Medium
Transfer,Dog,Spayed Female,73.0,Chihuahua Shorthair,Black/Tan,219.0,5,Small
Adoption,Dog,Spayed Female,24.333333333333332,Catahoula,Brown Merle,170.33333333333334,3,Large
Adoption,Dog,Neutered Male,24.333333333333332,Labrador Retriever,Black,158.16666666666666,5,Medium
Adoption,Dog,Neutered Male,2.0,Labrador Retriever,Sable,158.16666666666666,5,Medium
Adoption,Dog,Spayed Female,36.5,Siberian Husky,Tricolor,170.33333333333334,5,Medium
Transfer,Dog,Intact Male,0.9333333333333333,Chow Chow,Brown,170.33333333333334,2,Medium
Transfer,Cat,Intact Female,6.0,Domestic Shorthair,Brown Tabby,206.83333333333334,5,Medium
